"","eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","provstate","latitude","longitude","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","corp1","target1","gname","individual","weaptype1_txt","nkill","nwound","ishostkid","ransom","dbsource"
"392",200701310011,2007,1,31,141,"Nepal",6,"South Asia","Biratnagar","Eastern",26.453406,87.278482,1,0,2,"Armed Assault",3,"Police","Biratnagar police","Naresh Jung Karki, Assistant Sub Inspector","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Melee",1,NA,1,NA,"UMD JTMM Nepal 2012"
"393",200702030001,2007,2,3,141,"Nepal",6,"South Asia","Patthargada","Eastern",26.573828,86.677085,1,0,2,"Armed Assault",3,"Police","Saptari Police","Pachhargada police station","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",0,0,0,NA,"UMD JTMM Nepal 2012"
"394",200702040002,2007,2,4,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Unknown","Unknown","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,10,1,0,"CETIS"
"395",200702040005,2007,2,4,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","10 civilians","","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,0,"UMD JTMM Nepal 2012"
"396",200702050008,2007,2,4,141,"Nepal",6,"South Asia","Lagadi Gadiyani","Eastern",26.610083,86.229726,1,0,2,"Armed Assault",3,"Police","Siraha Police","Lagdigariyani police post","Janatantrik Terai Mukti Morcha (JTMM)",0,"Firearms",0,0,0,NA,"UMD JTMM Nepal 2012"
"397",200703170003,2007,3,17,141,"Nepal",6,"South Asia","Sisuriya","Western",27.562939,82.876664,1,0,2,"Armed Assault",14,"Private Citizens & Property","Civilians","Former Rebel Activist","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,1,0,"CETIS"
"398",200703270017,2007,3,27,141,"Nepal",6,"South Asia","Alau","Central",27.027362,84.841748,1,0,2,"Armed Assault",1,"Business","Factory","Factory in Vilage Developmental Area","Unknown",0,"Firearms",0,7,0,NA,"CETIS"
"399",200703280011,2007,3,28,141,"Nepal",6,"South Asia","Benke district","Central",27.71674,85.325902,1,0,2,"Armed Assault",14,"Private Citizens & Property","Former Village head","Bheri Zon","Unknown",0,"Firearms",1,0,0,NA,"CETIS"
"400",200704010005,2007,4,1,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Sahadev Sah","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Unknown",1,0,1,0,"UMD JTMM Nepal 2012"
"401",200704030010,2007,4,3,141,"Nepal",6,"South Asia","Saptari district","Eastern",26.617262,86.701389,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepali Government","Saptari district forrest office","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Explosives",0,0,0,NA,"UMD JTMM Nepal 2012"
"402",200704060011,2007,4,6,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Nepali Government","Neemraj Joshi, Saptari district education officer","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Unknown",0,0,1,1,"UMD JTMM Nepal 2012"
"403",200704110016,2007,4,11,141,"Nepal",6,"South Asia","Bariyarpur","Central",26.995548,85.046728,0,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Former District Chief: Shiva Chandra Kushawaha","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",0,0,0,NA,"UMD JTMM Nepal 2012"
"404",200704170008,2007,4,17,141,"Nepal",6,"South Asia","Chetnagar","Central",27.057608,85.361422,1,0,9,"Unknown",3,"Police","Saptari Police","Chetnagar police post","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",6,3,0,NA,"UMD JTMM Nepal 2012"
"405",200704170010,2007,4,16,141,"Nepal",6,"South Asia","Gangapur","Mid-Western",27.96,81.78,1,0,6,"Hostage Taking (Kidnapping)",8,"Educational Institution","Civilian","Basudev Poudel, a primary school teacher","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,1,0,"UMD JTMM Nepal 2012"
"406",200704190005,2007,4,19,141,"Nepal",6,"South Asia","Golbazar","Eastern",26.832602,86.347583,1,0,6,"Hostage Taking (Kidnapping)",12,"NGO","Indreni Service Center","Three staffers","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,0,"UMD JTMM Nepal 2012"
"407",200704220006,2007,4,22,141,"Nepal",6,"South Asia","Lahan","Eastern",26.716667,86.483333,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Shambhu Mahaseth","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"408",200704250008,2007,4,25,141,"Nepal",6,"South Asia","Lahan","Eastern",26.716667,86.483333,1,0,9,"Unknown",14,"Private Citizens & Property","Civilian","Ambika Upreti, a bank employee","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",1,0,0,NA,"UMD JTMM Nepal 2012"
"409",200704300007,2007,4,30,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,6,"Hostage Taking (Kidnapping)",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Maoist: Lal Bahadur Majhi","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,NA,1,-9,"UMD JTMM Nepal 2012"
"410",200705010011,2007,5,1,141,"Nepal",6,"South Asia","Bhwanipur","Central",26.91749,85.432399,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Krishna Mahato","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"411",200705110005,2007,5,11,141,"Nepal",6,"South Asia","Lahan","Eastern",26.716667,86.483333,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Three civilians","Ram Kumar Yadav, a driver","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Unknown",0,0,1,NA,"UMD JTMM Nepal 2012"
"412",200705120007,2007,5,11,141,"Nepal",6,"South Asia","Lahan","Eastern",26.716667,86.483333,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Udaypur district technical office","Nava Raj Bista, engineer","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Unknown",1,0,1,-9,"UMD JTMM Nepal 2012"
"413",200705200009,2007,5,20,141,"Nepal",6,"South Asia","Brahmapuri","Central",26.752414,85.326545,1,0,3,"Bombing/Explosion",2,"Government (General)","Private property","House belonging to Ram Baran Yadav, Former Minister and Nepali Congress Deputy General Secretary","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Explosives",0,0,0,NA,"UMD JTMM Nepal 2012"
"414",200705220001,2007,5,22,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepali Government","Mahadev Kumar Nepal, leader of Communist Party of Nepal - Unified Marxist Leninist","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Explosives",0,2,0,NA,"UMD JTMM Nepal 2012"
"415",200705240011,2007,5,24,141,"Nepal",6,"South Asia","Siraha district","Eastern",26.795856,86.296866,1,0,2,"Armed Assault",14,"Private Citizens & Property","Citizen","Rajeshwar Yadav","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,1,NA,"UMD JTMM Nepal 2012"
"416",200705260007,2007,5,26,141,"Nepal",6,"South Asia","Rautahat district","Central",27.04869,85.313622,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Citizens","Bhagawan Chaudhary","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,NA,1,NA,"UMD JTMM Nepal 2012"
"417",200705270006,2007,5,27,141,"Nepal",6,"South Asia","Rautahat district","Central",27.04869,85.313622,1,0,7,"Facility/Infrastructure Attack",14,"Private Citizens & Property","Private property","Tractor","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Incendiary",0,NA,1,NA,"UMD JTMM Nepal 2012"
"418",200706040028,2007,6,4,141,"Nepal",6,"South Asia","Bara","Central",27.134066,85.065024,1,0,1,"Assassination",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Activist: Munna Kumar Jaiswal","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,0,NA,"CETIS"
"419",200706050043,2007,6,5,141,"Nepal",6,"South Asia","Futuwa Harsaha","Mid-Western",27.99036,82.301773,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Young Communist League","Krishna Mohan Shah","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",1,0,1,0,"CETIS"
"420",200706090043,2007,6,9,141,"Nepal",6,"South Asia","Jamuniya","Central",26.916768,85.516667,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Hom Prasad Bajgain, a bank employee","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"421",200706090045,2007,6,9,141,"Nepal",6,"South Asia","Bhotiya Tole","Central",27.542039,85.338982,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Civilian","Devnath Yadav, an Agriculture Development Bank employee","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"422",200706100012,2007,6,10,141,"Nepal",6,"South Asia","Chandravata","Eastern",26.795702,86.2971,1,0,7,"Facility/Infrastructure Attack",14,"Private Citizens & Property","Nepalese civilians","Unknown","Young Communist League",0,"Melee",0,12,0,NA,"CETIS"
"423",200706100027,2007,6,10,141,"Nepal",6,"South Asia","Nahara","Eastern",26.609881,86.480119,1,0,2,"Armed Assault",14,"Private Citizens & Property","Citizen","Surya Narayan Yadav","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,0,NA,"UMD JTMM Nepal 2012"
"424",200706120040,2007,6,12,141,"Nepal",6,"South Asia","Prasabani","Eastern",26.58287,86.816839,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Member: Dasarath Thakur","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,1,0,"CETIS"
"425",200706130037,2007,6,13,141,"Nepal",6,"South Asia","Bhairahawa","Far-Western",28.728056,80.915833,1,0,2,"Armed Assault",14,"Private Citizens & Property","Nepali civilian Maoists","Unknown","Madhesi People's Rights Forum (MPRF)",0,"Firearms",2,0,0,NA,"CETIS"
"426",200706160005,2007,6,16,141,"Nepal",6,"South Asia","Simara","Central",26.813315,85.484153,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Maoist People's Government","Home belonging to Lal Bahadur Chaudhary, former Maoist People's Government leader","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Incendiary",0,0,0,NA,"UMD JTMM Nepal 2012"
"427",200706170007,2007,6,15,141,"Nepal",6,"South Asia","Mirchaiya","Eastern",26.835266,86.269808,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Civilian","Nathuni Singh Danuwar, former Nepali Parliamentarian, suspected of being an informant against JTMM-J.","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",0,0,1,0,"UMD JTMM Nepal 2012"
"428",200706180001,2007,6,18,141,"Nepal",6,"South Asia","Golbazar","Eastern",26.832602,86.347583,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Mahadev Sah, a businessmen from Dhanusha district","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Unknown",0,0,1,NA,"UMD JTMM Nepal 2012"
"429",200706200003,2007,6,20,141,"Nepal",6,"South Asia","Barsayam","Eastern",26.617262,86.701389,1,0,3,"Bombing/Explosion",3,"Police","Police station","Police station in Barsayam","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Explosives",0,0,0,NA,"UMD JTMM Nepal 2012"
"430",200706220004,2007,6,22,141,"Nepal",6,"South Asia","Parwanipur","Central",27.117008,85.741687,1,0,2,"Armed Assault",2,"Government (General)","Nepal Agricultural Research Council (NARC)","Kailash Chaudhary, Horticulture Officer","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",0,1,0,NA,"UMD JTMM Nepal 2012"
"431",200706230003,2007,6,23,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Leader: Govinda Chaudhary","Janatantrik Terai Mukti Morcha- Goit (JTMM-G)",0,"Firearms",1,0,0,NA,"UMD JTMM Nepal 2012"
"432",200706240006,2007,6,24,141,"Nepal",6,"South Asia","Parsa district","Central",27.173588,84.856793,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Sanjay Paswan, a tractor operator","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"433",200706300004,2007,6,28,141,"Nepal",6,"South Asia","Dhangadhi","Far-Western",28.683306,80.622346,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Samir Karki, a social worker at the Dhangadhi Rural Women Development Center","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,-9,"UMD JTMM Nepal 2012"
"434",200707010001,2007,7,1,141,"Nepal",6,"South Asia","Madhavpur","Eastern",27.244489,86.440379,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Maoist (CPN-M)","Leader: Ram Prabesh Shah","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",1,0,0,NA,"UMD JTMM Nepal 2012"
"435",200707040004,2007,7,4,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,9,"Unknown",14,"Private Citizens & Property","Civilian","An agricultural technician at the Baninia Agro Farm","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",1,0,0,NA,"UMD JTMM Nepal 2012"
